url,Prices,Model_Name
https://www.trocafone.com/vender/sony/xperia-z5/832-sony-xperia-z5-branco,441,Sony Xperia Z5 Branco
https://www.trocafone.com/vender/sony/xperia-z5-premium/837-sony-xperia-z5-premium-preto,465,Sony Xperia Z5 Premium Preto
https://www.trocafone.com/vender/sony/xperia-z5-premium/835-sony-xperia-z5-premium-cromo,465,Sony Xperia Z5 Premium Cromo
https://www.trocafone.com/vender/sony/xperia-z3-plus/678-sony-xperia-z3-plus-cobre,183,Sony Xperia Z3 Plus Cobre
https://www.trocafone.com/vender/sony/xperia-z3-plus/679-sony-xperia-z3-plus-verde-agua,183,Sony Xperia Z3 Plus Verde Água
https://www.trocafone.com/vender/sony/xperia-z3-plus/676-sony-xperia-z3-plus-preto,183,Sony Xperia Z3 Plus Preto
https://www.trocafone.com/vender/sony/xperia-m4-aqua-dual/903-sony-xperia-m4-aqua-dual-prata,225,Sony Xperia M4 Aqua Dual Prata
https://www.trocafone.com/vender/sony/xperia-m4-aqua-dual/840-sony-xperia-m4-aqua-dual-coral,225,Sony Xperia M4 Aqua Dual Coral
https://www.trocafone.com/vender/sony/xperia-m4-aqua-dual/839-sony-xperia-m4-aqua-dual-branco,225,Sony Xperia M4 Aqua Dual Branco
https://www.trocafone.com/vender/asus/zenfone-3-zoom/917-asus-zenfone-3-zoom-64gb-rosa,470,Asus Zenfone 3 Zoom 64GB Rosa
https://www.trocafone.com/vender/quantum/quantum-muv-pro/855-quantum-muv-pro-dourado,199,Quantum Muv Pro Dourado
https://www.trocafone.com/vender/quantum/quantum-muv-pro/854-quantum-muv-pro-azul-escuro,199,Quantum Muv Pro Azul Escuro
https://www.trocafone.com/vender/sony/xperia-m4-aqua-dual/838-sony-xperia-m4-aqua-dual-preto,225,Sony Xperia M4 Aqua Dual Preto
https://www.trocafone.com/vender/lg/lg-k10/810-lg-k10-tv-dourado,81,LG K10 TV Dourado
https://www.trocafone.com/vender/lg/lg-k10/809-lg-k10-tv-branco,81,LG K10 TV Branco
https://www.trocafone.com/vender/sony/xperia-z5-premium/836-sony-xperia-z5-premium-dourado,465,Sony Xperia Z5 Premium Dourado
https://www.trocafone.com/vender/lg/lg-k4/806-lg-k4-indigo,60,LG K4 Indigo
https://www.trocafone.com/vender/lg/lg-k10/811-lg-k10-tv-indigo,81,LG K10 TV Indigo
https://www.trocafone.com/vender/lg/l-prime-d337/648-lg-l-prime-d337-preto,72,LG L Prime D337 Preto
https://www.trocafone.com/vender/quantum/go-4g/689-quantum-go-4g-16gb-cinza,155,Quantum GO 4G 16GB Cinza
https://www.trocafone.com/vender/quantum/go-4g/691-quantum-go-4g-16gb-branco,155,Quantum GO 4G 16GB Branco
https://www.trocafone.com/vender/quantum/quantum-muv/853-quantum-muv-rosa,182,Quantum Muv Rosa
https://www.trocafone.com/vender/quantum/quantum-muv-pro/856-quantum-muv-pro-rosa,199,Quantum Muv Pro Rosa
https://www.trocafone.com/vender/quantum/quantum-muv/851-quantum-muv-dourado,182,Quantum Muv Dourado
https://www.trocafone.com/vender/quantum/go-4g/694-quantum-go-4g-32gb-dourado,171,Quantum GO 4G 32GB Dourado
https://www.trocafone.com/vender/quantum/go-4g/693-quantum-go-4g-32gb-cinza,171,Quantum GO 4G 32GB Cinza
https://www.trocafone.com/vender/quantum/go-4g/692-quantum-go-4g-32gb-branco,171,Quantum GO 4G 32GB Branco
https://www.trocafone.com/vender/quantum/go-4g/690-quantum-go-4g-16gb-dourado,155,Quantum GO 4G 16GB Dourado
https://www.trocafone.com/vender/quantum/quantum-muv/852-quantum-muv-azul-escuro,182,Quantum Muv Azul Escuro
https://www.trocafone.com/vender/lg/lg-l80-dual/894-lg-l80-dual-preto,44,LG L80 Dual Preto
https://www.trocafone.com/vender/lg/lg-k4/805-lg-k4-branco,60,LG K4 Branco
https://www.trocafone.com/vender/lg/lg-k8/808-lg-k8-indigo,80,LG K8 Indigo
https://www.trocafone.com/vender/lg/l-prime-d337/452-lg-l-prime-d337-branco,72,LG L Prime D337 Branco
https://www.trocafone.com/vender/lg/lg-l80-dual/893-lg-l80-dual-branco,44,LG L80 Dual Branco
https://www.trocafone.com/vender/sony/xperia-z2/911-sony-xperia-z2-roxo,247,Sony Xperia Z2 Roxo
https://www.trocafone.com/vender/sony/sony-z3-compact/421-sony-xperia-z3-compact-vermelho,160,Sony Xperia Z3 Compact Vermelho
https://www.trocafone.com/vender/lg/lg-k8/807-lg-k8-dourado,80,LG K8 Dourado
https://www.trocafone.com/vender/lg/l-prime-d337/453-lg-l-prime-d337-dourado,72,LG L Prime D337 Dourado
https://www.trocafone.com/vender/sony/xperia-z3/683-sony-xperia-z3-verde,284,Sony Xperia Z3 Verde
https://www.trocafone.com/vender/sony/xperia-z2/229-sony-xperia-z2-preto,247,Sony Xperia Z2 Preto
https://www.trocafone.com/vender/sony/xperia-z2/230-sony-xperia-z2-branco,247,Sony Xperia Z2 Branco
https://www.trocafone.com/vender/sony/xperia-z3/681-sony-xperia-z3-preto,284,Sony Xperia Z3 Preto
https://www.trocafone.com/vender/sony/xperia-z3/682-sony-xperia-z3-cobre,284,Sony Xperia Z3 Cobre
https://www.trocafone.com/vender/sony/xperia-z3/680-sony-xperia-z3-branco,284,Sony Xperia Z3 Branco
https://www.trocafone.com/vender/sony/sony-z3-compact/420-sony-xperia-z3-compact-verde,160,Sony Xperia Z3 Compact Verde
https://www.trocafone.com/vender/sony/sony-z3-compact/418-sony-xperia-z3-compact-branco,160,Sony Xperia Z3 Compact Branco
https://www.trocafone.com/vender/sony/xperia-z3-dual/673-sony-xperia-z3-dual-preto,178,Sony Xperia Z3 Dual Preto
https://www.trocafone.com/vender/sony/sony-z3-compact/419-sony-xperia-z3-compact-preto,160,Sony Xperia Z3 Compact Preto
https://www.trocafone.com/vender/sony/xperia-z3-dual/675-sony-xperia-z3-dual-cobre,178,Sony Xperia Z3 Dual Cobre
https://www.trocafone.com/vender/sony/xperia-z3-dual/674-sony-xperia-z3-dual-branco,178,Sony Xperia Z3 Dual Branco
https://www.trocafone.com/vender/sony/xperia-z3-tv/372-sony-xperia-z3-tv-verde,178,Sony Xperia Z3 TV Verde
https://www.trocafone.com/vender/asus/zenfone-3-max-16gb/921-asus-zenfone-3-max-16-gb-prata,110,Asus Zenfone 3 Max 16 GB Prata
https://www.trocafone.com/vender/sony/xperia-z3-tv/371-sony-xperia-z3-tv-cobre,178,Sony Xperia Z3 TV Cobre
https://www.trocafone.com/vender/sony/xperia-z3-tv/227-sony-xperia-z3-tv-branco,178,Sony Xperia Z3 TV Branco
https://www.trocafone.com/vender/asus/zenfone-3-zoom/916-asus-zenfone-3-zoom-64gb-preto,470,Asus Zenfone 3 Zoom 64GB Preto
https://www.trocafone.com/vender/asus/zenfone-3-zoom/915-asus-zenfone-3-zoom-64gb-prata,470,Asus Zenfone 3 Zoom 64GB Prata
https://www.trocafone.com/vender/asus/zenfone-3-max-16gb/923-asus-zenfone-3-max-16-gb-dourado,110,Asus Zenfone 3 Max 16 GB Dourado
https://www.trocafone.com/vender/sony/xperia-z3-tv/237-sony-xperia-z3-tv-preto,178,Sony Xperia Z3 TV Preto
https://www.trocafone.com/vender/sony/xperia-z3-plus/677-sony-xperia-z3-plus-branco,183,Sony Xperia Z3 Plus Branco
https://www.trocafone.com/vender/asus/zenfone-3-zoom/919-asus-zenfone-3-zoom-128gb-preto,520,Asus Zenfone 3 Zoom 128GB Preto
https://www.trocafone.com/vender/lg/lg-x-power/866-lg-x-power-indigo,120,LG X Power Indigo
https://www.trocafone.com/vender/lg/lg-x-power/867-lg-x-power-dourado,120,LG X Power Dourado
https://www.trocafone.com/vender/asus/zenfone-3-max-16gb/922-asus-zenfone-3-max-16-gb-cinza,110,Asus Zenfone 3 Max 16 GB Cinza
https://www.trocafone.com/vender/asus/zenfone-3-zoom/913-asus-zenfone-3-zoom-32gb-rosa,380,Asus Zenfone 3 Zoom 32GB Rosa
https://www.trocafone.com/vender/asus/zenfone-3-zoom/912-asus-zenfone-3-zoom-32gb-prata,380,Asus Zenfone 3 Zoom 32GB Prata
https://www.trocafone.com/vender/asus/zenfone-3-zoom/920-asus-zenfone-3-zoom-128gb-rosa,520,Asus Zenfone 3 Zoom 128GB Rosa
https://www.trocafone.com/vender/asus/zenfone-3-zoom/914-asus-zenfone-3-zoom-32gb-preto,380,Asus Zenfone 3 Zoom 32GB Preto
https://www.trocafone.com/vender/lg/lg-g5-se/745-lg-g5-se-titanio,408,LG G5 SE Titânio
https://www.trocafone.com/vender/lg/lg-g5-se/747-lg-g5-se-rosa,408,LG G5 SE Rosa
https://www.trocafone.com/vender/lg/lg-g5-se/744-lg-g5-se-prata,408,LG G5 SE Prata
https://www.trocafone.com/vender/lg/lg-g4-stylus-hdtv-h540t/589-lg-g4-stylus-hdtv-h540t-16gb-titanio,145,LG G4 Stylus HDTV H540T 16GB Titânio
https://www.trocafone.com/vender/lg/g4-beat-h736/460-lg-g4-beat-h736-prata,150,LG G4 Beat H736 Prata
https://www.trocafone.com/vender/lg/g4-beat-h736/751-lg-g4-beat-h736-dourado,150,LG G4 Beat H736 Dourado
https://www.trocafone.com/vender/lg/g4-beat-h736/750-lg-g4-beat-h736-branco,150,LG G4 Beat H736 Branco
https://www.trocafone.com/vender/lg/g3-d855/248-lg-g3-d855-preto,153,LG G3 D855 Preto
https://www.trocafone.com/vender/lg/g3-d855/246-lg-g3-d855-dourado,153,LG G3 D855 Dourado
https://www.trocafone.com/vender/lg/g3-d855/247-lg-g3-d855-roxo,153,LG G3 D855 Roxo
https://www.trocafone.com/vender/motorola/moto-z/884-motorola-moto-z-preto,324,Motorola Moto Z Preto
https://www.trocafone.com/vender/quantum/go-3g/687-quantum-go-3g-dourado,171,Quantum Go 3G Dourado
https://www.trocafone.com/vender/quantum/go-3g/688-quantum-go-3g-cinza,171,Quantum Go 3G Cinza
https://www.trocafone.com/vender/lg/g3-d855/245-lg-g3-d855-branco,153,LG G3 D855 Branco
https://www.trocafone.com/vender/motorola/moto-z/885-motorola-moto-z-branco,324,Motorola Moto Z Branco
https://www.trocafone.com/vender/samsung/gear-s3-frontier/696-samsung-gear-s3-frontier,593,Samsung Gear S3 Frontier
https://www.trocafone.com/vender/sony/xperia-m4-aqua/842-sony-xperia-m4-aqua-preto,225,Sony Xperia M4 Aqua Preto
https://www.trocafone.com/vender/samsung/gear-fit-2-large/701-samsung-gear-fit-2-grande-preto,314,Samsung Gear Fit 2 Grande Preto
https://www.trocafone.com/vender/samsung/gear-s2/697-samsung-gear-s2-prata,233,Samsung Gear S2 Prata
https://www.trocafone.com/vender/samsung/galaxy-win-2-duos-tv/871-samsung-galaxy-win-2-duos-tv-preto,30,Samsung Galaxy Win 2 Duos TV Preto
https://www.trocafone.com/vender/samsung/galaxy-win-2-duos-tv/870-samsung-galaxy-win-2-duos-tv-branco,30,Samsung Galaxy Win 2 Duos TV Branco
https://www.trocafone.com/vender/samsung/galaxy-win-duos/66-samsung-galaxy-win-duos-cinza,30,Samsung Galaxy Win Duos Cinza
https://www.trocafone.com/vender/samsung/galaxy-win-duos/149-samsung-galaxy-win-duos-branco,30,Samsung Galaxy Win Duos Branco
https://www.trocafone.com/vender/ipad/ipad-mini-wi-fi-4g/779-ipad-mini-wi-fi-4g-64gb-prateado,337,iPad Mini Wi-Fi + 4G 64GB Prateado
https://www.trocafone.com/vender/ipad/ipad-mini-wi-fi-4g/862-ipad-mini-wi-fi-4g-32gb-cinza-espacial,272,iPad Mini Wi-Fi + 4G 32GB Cinza Espacial
https://www.trocafone.com/vender/ipad/ipad-mini-wi-fi-4g/778-ipad-mini-wi-fi-4g-64gb-cinza-espacial,337,iPad Mini Wi-Fi + 4G 64GB Cinza Espacial
https://www.trocafone.com/vender/ipad/ipad-mini-wi-fi-4g/863-ipad-mini-wi-fi-4g-32gb-prateado,272,iPad Mini Wi-Fi + 4G 32GB Prateado
https://www.trocafone.com/vender/ipad/ipad-mini-wi-fi-4g/353-ipad-mini-wi-fi-4g-16gb-prateado,254,iPad Mini Wi-Fi + 4G 16GB Prateado
https://www.trocafone.com/vender/ipad/ipad-mini-wi-fi-4g/354-ipad-mini-wi-fi-4g-16gb-cinza-espacial,254,iPad Mini Wi-Fi + 4G 16GB Cinza Espacial
https://www.trocafone.com/vender/samsung/gear-s2/698-samsung-gear-s2-cinza,233,Samsung Gear S2 Cinza
https://www.trocafone.com/vender/samsung/gear-fit-2-small/699-samsung-gear-fit-2-pequeno-rosa,314,Samsung Gear Fit 2 Pequeno Rosa
https://www.trocafone.com/vender/samsung/gear-fit-2-small/700-samsung-gear-fit-2-pequeno-preto,314,Samsung Gear Fit 2 Pequeno Preto
https://www.trocafone.com/vender/samsung/gear-s3-classic/695-samsung-gear-s3-classic,593,Samsung Gear S3 Classic
https://www.trocafone.com/vender/sony/xperia-m4-aqua/841-sony-xperia-m4-aqua-branco,225,Sony Xperia M4 Aqua Branco
https://www.trocafone.com/vender/motorola/moto-z-play/899-motorola-moto-z-play-preto,299,Motorola Moto Z Play Preto
https://www.trocafone.com/vender/sony/xperia-m4-aqua/843-sony-xperia-m4-aqua-coral,225,Sony Xperia M4 Aqua Coral
https://www.trocafone.com/vender/lg/g3-beat-d724/255-lg-g3-beat-d724-preto,115,LG G3 Beat D724 Preto
https://www.trocafone.com/vender/lg/g3-stylus/451-lg-g3-stylus-d690-titanio,114,LG G3 Stylus D690 Titanio
https://www.trocafone.com/vender/lg/g3-beat-d724/256-lg-g3-beat-d724-dourado,115,LG G3 Beat D724 Dourado
https://www.trocafone.com/vender/lg/g3-beat-d724/254-lg-g3-beat-d724-branco,115,LG G3 Beat D724 Branco
https://www.trocafone.com/vender/lg/g3-stylus/436-lg-g3-stylus-d690-branco,114,LG G3 Stylus D690 Branco
https://www.trocafone.com/vender/lg/g3-stylus/437-lg-g3-stylus-d690-dourado,114,LG G3 Stylus D690 Dourado
https://www.trocafone.com/vender/lg/g4-h815p/748-lg-g4-h815p-couro-marrom,195,LG G4 H815P Couro Marrom
https://www.trocafone.com/vender/lg/g4-h815p/533-lg-g4-h815p-branco,195,LG G4 H815P Branco
https://www.trocafone.com/vender/lg/g4-h815p/532-lg-g4-h815p-titanio,195,LG G4 H815P Titânio
https://www.trocafone.com/vender/lg/g4-h818p/529-lg-g4-h818p-titanio,195,LG G4 H818P Titânio
https://www.trocafone.com/vender/lg/g4-h815p/749-lg-g4-h815p-dourado,195,LG G4 H815P Dourado
https://www.trocafone.com/vender/samsung/galaxy-y-duos/465-samsung-galaxy-y-duos-preto,40,Samsung Galaxy Y Duos Preto
https://www.trocafone.com/vender/samsung/galaxy-y-duos/462-samsung-galaxy-y-duos-branco,40,Samsung Galaxy Y Duos Branco
https://www.trocafone.com/vender/lg/g4-h818p/530-lg-g4-h818p-couro-marrom,195,LG G4 H818P Couro marrom
https://www.trocafone.com/vender/lg/g4-h818p/527-lg-g4-h818p-couro-preto,195,LG G4 H818P Couro Preto
https://www.trocafone.com/vender/lg/g4-h818p/528-lg-g4-h818p-branco,195,LG G4 H818P Branco
https://www.trocafone.com/vender/lg/lg-g4-stylus-h630/588-lg-g4-stylus-h630-16gb-titanio,108,LG G4 Stylus H630 16GB Titânio
https://www.trocafone.com/vender/lg/lg-g4-stylus-hdtv-h540t/649-lg-g4-stylus-hdtv-h540t-16gb-dourado,145,LG G4 Stylus HDTV H540T 16GB Dourado
https://www.trocafone.com/vender/lg/g4-h818p/531-lg-g4-h818p-dourado,195,LG G4 H818P Dourado
https://www.trocafone.com/vender/lg/lg-g5-se/746-lg-g5-se-dourado,408,LG G5 SE Dourado
https://www.trocafone.com/vender/lg/g4-h818p/526-lg-g4-h818p-couro-vinho,195,LG G4 H818P Couro Vinho
https://www.trocafone.com/vender/lg/lg-k-10/879-lg-k10-indigo,81,LG K10 Indigo
https://www.trocafone.com/vender/lg/lg-k-10/877-lg-k10-dourado,81,LG K10 Dourado
https://www.trocafone.com/vender/lg/lg-k-10/878-lg-k10-branco,81,LG K10 Branco
https://www.trocafone.com/vender/iphone/iphone-4g/8-iphone-4g-8gb-preto,35,iPhone 4G 8GB Preto
https://www.trocafone.com/vender/iphone/iphone-4g/9-iphone-4g-8gb-branco,35,iPhone 4G 8GB Branco
https://www.trocafone.com/vender/iphone/iphone-4g/12-iphone-4g-32gb-preto,35,iPhone 4G 32GB Preto
https://www.trocafone.com/vender/iphone/iphone-4g/13-iphone-4g-32gb-branco,35,iPhone 4G 32GB Branco
https://www.trocafone.com/vender/iphone/iphone-4g/10-iphone-4g-16gb-preto,35,iPhone 4G 16GB Preto
https://www.trocafone.com/vender/ipad/ipad-mini-4-wifi/785-ipad-mini-4-wi-fi-64gb-prateado,498,iPad Mini 4 Wi-Fi 64GB Prateado
https://www.trocafone.com/vender/ipad/ipad-mini-4-wifi/784-ipad-mini-4-wi-fi-64gb-dourado,498,iPad Mini 4 Wi-Fi 64GB Dourado
https://www.trocafone.com/vender/ipad/ipad-mini-4-wifi/783-ipad-mini-4-wi-fi-64gb-cinza-espacial,498,iPad Mini 4 Wi-Fi 64GB Cinza Espacial
https://www.trocafone.com/vender/ipad/ipad-mini-4-wifi/789-ipad-mini-4-wi-fi-32gb-prateado,481,iPad Mini 4 Wi-Fi 32GB Prateado
https://www.trocafone.com/vender/ipad/ipad-mini-4-wifi/788-ipad-mini-4-wi-fi-32gb-dourado,481,iPad Mini 4 Wi-Fi 32GB Dourado
https://www.trocafone.com/vender/ipad/ipad-mini-4-wifi/787-ipad-mini-4-wi-fi-32gb-cinza-espacial,481,iPad Mini 4 Wi-Fi 32GB Cinza Espacial
https://www.trocafone.com/vender/ipad/ipad-mini-4-wifi/781-ipad-mini-4-wi-fi-16gb-prateado,463,iPad Mini 4 Wi-Fi 16GB Prateado
https://www.trocafone.com/vender/ipad/ipad-mini-4-wifi/780-ipad-mini-4-wi-fi-16gb-dourado,463,iPad Mini 4 Wi-Fi 16GB Dourado
https://www.trocafone.com/vender/ipad/ipad-mini-3-wi-fi-4g/335-ipad-mini-3-wi-fi-4g-64gb-prateado,601,iPad Mini 3 Wi-Fi + 4G 64GB Prateado
https://www.trocafone.com/vender/ipad/ipad-mini-3-wi-fi-4g/341-ipad-mini-3-wi-fi-4g-64gb-cinza-espacial,601,iPad Mini 3 Wi-Fi + 4G 64GB Cinza Espacial
https://www.trocafone.com/vender/ipad/ipad-mini-3-wi-fi-4g/337-ipad-mini-3-wi-fi-4g-16gb-dourado,500,iPad Mini 3 Wi-Fi + 4G 16GB Dourado
https://www.trocafone.com/vender/ipad/ipad-mini-3-wi-fi-4g/340-ipad-mini-3-wi-fi-4g-16gb-cinza-espacial,500,iPad Mini 3 Wi-Fi + 4G 16GB Cinza Espacial
https://www.trocafone.com/vender/ipad/ipad-mini-3-wi-fi-4g/336-ipad-mini-3-wi-fi-4g-128gb-prateado,722,iPad Mini 3 Wi-Fi + 4G 128GB Prateado
https://www.trocafone.com/vender/ipad/ipad-mini-3-wi-fi-4g/339-ipad-mini-3-wi-fi-4g-128gb-dourado,722,iPad Mini 3 Wi-Fi + 4G 128GB Dourado
https://www.trocafone.com/vender/ipad/ipad-mini-3-wi-fi-4g/338-ipad-mini-3-wi-fi-4g-64gb-dourado,601,iPad Mini 3 Wi-Fi + 4G 64GB Dourado
https://www.trocafone.com/vender/lenovo/vibe-k5/542-lenovo-vibe-k5-preto,115,Lenovo Vibe K5 Preto
https://www.trocafone.com/vender/lenovo/vibe-k5/541-lenovo-vibe-k5-dourado,115,Lenovo Vibe K5 Dourado
https://www.trocafone.com/vender/ipad/ipad-mini-3-wi-fi-4g/334-ipad-mini-3-wi-fi-4g-16gb-prateado,500,iPad Mini 3 Wi-Fi + 4G 16GB Prateado
https://www.trocafone.com/vender/lenovo/vibe-k5/540-lenovo-vibe-k5-branco,115,Lenovo Vibe K5 Branco
https://www.trocafone.com/vender/lg/lg-x-screen/813-lg-x-screen-rosa,209,LG X Screen Rosa
https://www.trocafone.com/vender/lg/lg-x-screen/812-lg-x-screen-preto,209,LG X Screen Preto
https://www.trocafone.com/vender/ipad/2-wi-fi-3g/190-ipad-2-wi-fi-3g-64gb-preto,132,iPad 2 Wi-Fi + 3G 64GB Preto
https://www.trocafone.com/vender/ipad/2-wi-fi-3g/188-ipad-2-wi-fi-3g-32gb-preto,114,iPad 2 Wi-Fi + 3G 32GB Preto
https://www.trocafone.com/vender/ipad/2-wi-fi-3g/191-ipad-2-wi-fi-3g-64gb-branco,132,iPad 2 Wi-Fi + 3G 64GB Branco
https://www.trocafone.com/vender/motorola/moto-x-play-4g-dual/562-motorola-moto-x-play-32gb-4g-dual-preto-vermelho,176,Motorola Moto X Play 32GB 4G Dual Preto Vermelho
https://www.trocafone.com/vender/motorola/moto-x-play-4g-dual/569-motorola-moto-x-play-32gb-4g-dual-preto-verde-petroleo,176,Motorola Moto X Play 32GB 4G Dual Preto Verde Petroleo
https://www.trocafone.com/vender/motorola/moto-x-play-4g-dual/568-motorola-moto-x-play-32gb-4g-dual-preto-verde,176,Motorola Moto X Play 32GB 4G Dual Preto Verde
https://www.trocafone.com/vender/motorola/moto-x-play-4g-dual/561-motorola-moto-x-play-32gb-4g-dual-preto-turquesa,176,Motorola Moto X Play 32GB 4G Dual Preto Turquesa
https://www.trocafone.com/vender/motorola/moto-x-play-4g-dual/564-motorola-moto-x-play-32gb-4g-dual-preto-framboesa,176,Motorola Moto X Play 32GB 4G Dual Preto Framboesa
https://www.trocafone.com/vender/motorola/moto-x-play-4g-dual/565-motorola-moto-x-play-32gb-4g-dual-preto-cabernet,176,Motorola Moto X Play 32GB 4G Dual Preto Cabernet
https://www.trocafone.com/vender/motorola/moto-x-play-4g-dual/566-motorola-moto-x-play-32gb-4g-dual-preto-branco,176,Motorola Moto X Play 32GB 4G Dual Preto Branco
https://www.trocafone.com/vender/motorola/moto-x-play-4g-dual/563-motorola-moto-x-play-32gb-4g-dual-preto-azul-escuro,176,Motorola Moto X Play 32GB 4G Dual Preto Azul Escuro
https://www.trocafone.com/vender/motorola/moto-x-play-4g-dual/567-motorola-moto-x-play-32gb-4g-dual-preto-azul,176,Motorola Moto X Play 32GB 4G Dual Preto Azul
https://www.trocafone.com/vender/motorola/moto-x-play-4g-dual/560-motorola-moto-x-play-32gb-4g-dual-preto,176,Motorola Moto X Play 32GB 4G Dual Preto
https://www.trocafone.com/vender/motorola/moto-x-play-4g-dual/651-motorola-moto-x-play-32gb-4g-dual-branco-framboesa,176,Motorola Moto X Play 32GB 4G Dual Branco Framboesa
